Iteration,Timestamp,Metric,Value,Unit
10,2025-10-20 20:13:30,unique_nodes_time,2.880434989929199,seconds
10,2025-10-20 20:13:30,outdegree_time,5.211398124694824,seconds
10,2025-10-20 20:13:30,outdegree_throughput,1172.4300953034167,nodes/second
10,2025-10-20 20:13:30,indegree_time,3.8525631427764893,seconds
10,2025-10-20 20:13:30,indegree_throughput,618.0301040527647,nodes/second
10,2025-10-20 20:13:30,top_influencers_time,1.5245449542999268,seconds
10,2025-10-20 20:13:30,stats_time,2.9895119667053223,seconds
10,2025-10-20 20:13:30,avg_out_degree,16.97037643207856,edges
10,2025-10-20 20:13:30,max_out_degree,893,edges
10,2025-10-20 20:13:30,avg_in_degree,43.54850902981941,edges
10,2025-10-20 20:13:30,max_in_degree,457,edges
10,2025-10-20 20:13:30,total_processing_time,18.36628794670105,seconds
10,2025-10-20 20:13:30,overall_throughput,5645.615504935204,edges/second
11,2025-10-20 20:14:00,download_time,0.706942081451416,seconds
11,2025-10-20 20:14:00,read_time,3.749401807785034,seconds
11,2025-10-20 20:14:00,total_edges,103689,edges
11,2025-10-20 20:14:00,count_time,1.9891600608825684,seconds
11,2025-10-20 20:14:00,count_throughput,52127.026898978824,edges/second
11,2025-10-20 20:14:00,total_nodes,7115,nodes
11,2025-10-20 20:14:00,unique_nodes_time,2.414644479751587,seconds
11,2025-10-20 20:14:00,outdegree_time,5.980947256088257,seconds
11,2025-10-20 20:14:00,outdegree_throughput,1021.5773084740674,nodes/second
11,2025-10-20 20:14:00,indegree_time,4.22368860244751,seconds
11,2025-10-20 20:14:00,indegree_throughput,563.7252705183514,nodes/second
11,2025-10-20 20:14:00,top_influencers_time,1.779921531677246,seconds
11,2025-10-20 20:14:00,stats_time,2.913933038711548,seconds
11,2025-10-20 20:14:00,avg_out_degree,16.97037643207856,edges
11,2025-10-20 20:14:00,max_out_degree,893,edges
11,2025-10-20 20:14:00,avg_in_degree,43.54850902981941,edges
11,2025-10-20 20:14:00,max_in_degree,457,edges
11,2025-10-20 20:14:00,total_processing_time,19.302294969558716,seconds
11,2025-10-20 20:14:00,overall_throughput,5371.848278327834,edges/second
12,2025-10-20 20:14:33,download_time,0.6753613948822021,seconds
12,2025-10-20 20:14:33,read_time,3.606039524078369,seconds
12,2025-10-20 20:14:33,total_edges,103689,edges
12,2025-10-20 20:14:33,count_time,2.191535711288452,seconds
12,2025-10-20 20:14:33,count_throughput,47313.397388828744,edges/second
12,2025-10-20 20:14:33,total_nodes,7115,nodes
12,2025-10-20 20:14:33,unique_nodes_time,3.129899024963379,seconds
12,2025-10-20 20:14:33,outdegree_time,6.676297664642334,seconds
12,2025-10-20 20:14:33,outdegree_throughput,915.1778885412126,nodes/second
12,2025-10-20 20:14:33,indegree_time,4.13673996925354,seconds
12,2025-10-20 20:14:33,indegree_throughput,575.5740069950887,nodes/second
12,2025-10-20 20:14:33,top_influencers_time,1.6680850982666016,seconds
12,2025-10-20 20:14:33,stats_time,3.3322389125823975,seconds
12,2025-10-20 20:14:33,avg_out_degree,16.97037643207856,edges
12,2025-10-20 20:14:33,max_out_degree,893,edges
12,2025-10-20 20:14:33,avg_in_degree,43.54850902981941,edges
12,2025-10-20 20:14:33,max_in_degree,457,edges
12,2025-10-20 20:14:33,total_processing_time,21.134796380996704,seconds
12,2025-10-20 20:14:33,overall_throughput,4906.079913465913,edges/second
13,2025-10-20 20:15:01,download_time,0.6926286220550537,seconds
13,2025-10-20 20:15:01,read_time,3.6238369941711426,seconds
13,2025-10-20 20:15:01,total_edges,103689,edges
13,2025-10-20 20:15:01,count_time,1.982839584350586,seconds
13,2025-10-20 20:15:01,count_throughput,52293.18640718983,edges/second
13,2025-10-20 20:15:01,total_nodes,7115,nodes
13,2025-10-20 20:15:01,unique_nodes_time,2.8159918785095215,seconds
13,2025-10-20 20:15:01,outdegree_time,5.3052778244018555,seconds
13,2025-10-20 20:15:01,outdegree_throughput,1151.683324084705,nodes/second
13,2025-10-20 20:15:01,indegree_time,3.6848082542419434,seconds
13,2025-10-20 20:15:01,indegree_throughput,646.1665942207435,nodes/second
13,2025-10-20 20:15:01,top_influencers_time,1.6785800457000732,seconds
13,2025-10-20 20:15:01,stats_time,3.034414529800415,seconds
13,2025-10-20 20:15:01,avg_out_degree,16.97037643207856,edges
13,2025-10-20 20:15:01,max_out_degree,893,edges
13,2025-10-20 20:15:01,avg_in_degree,43.54850902981941,edges
13,2025-10-20 20:15:01,max_in_degree,457,edges
13,2025-10-20 20:15:01,total_processing_time,18.501912117004395,seconds
13,2025-10-20 20:15:01,overall_throughput,5604.231570460409,edges/second
14,2025-10-20 20:15:36,download_time,0.6563231945037842,seconds
14,2025-10-20 20:15:36,read_time,4.199798822402954,seconds
14,2025-10-20 20:15:36,total_edges,103689,edges
14,2025-10-20 20:15:36,count_time,2.4841256141662598,seconds
14,2025-10-20 20:15:36,count_throughput,41740.64282767796,edges/second
14,2025-10-20 20:15:36,total_nodes,7115,nodes
14,2025-10-20 20:15:36,unique_nodes_time,3.3891761302948,seconds
14,2025-10-20 20:15:36,outdegree_time,6.7996814250946045,seconds
14,2025-10-20 20:15:36,outdegree_throughput,898.5715091666947,nodes/second
14,2025-10-20 20:15:36,indegree_time,4.735560894012451,seconds
14,2025-10-20 20:15:36,indegree_throughput,502.79154957346003,nodes/second
